{'DATE/TIME': '23/12/2022 09:14:12', 'COI': 772604, 'POI': 982373, 'CALL CHNG OI': -49423, 'PUT CHNG OI': -87156, 'PCR': 1.2715090783894465, 'CHPCR': 1.7634704489812436, 'OI Difference': 209769}
{'DATE/TIME': '23/12/2022 09:16:45', 'COI': 24298, 'POI': 351447, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 14.464029961313688, 'CHPCR': nan, 'OI Difference': 327149}
{'DATE/TIME': '23/12/2022 09:18:02', 'COI': 22986, 'POI': 389559, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 16.947663795353694, 'CHPCR': nan, 'OI Difference': 366573}
{'DATE/TIME': '23/12/2022 09:18:33', 'COI': 346611, 'POI': 563698, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 1.6263130714258924, 'CHPCR': nan, 'OI Difference': 217087}
{'DATE/TIME': '23/12/2022 09:20:34', 'COI': 406633, 'POI': 619156, 'CALL CHNG OI': 60022, 'PUT CHNG OI': 55458, 'PCR': 1.5226408087882686, 'CHPCR': 0.9239612142214522, 'OI Difference': 212523}
{'DATE/TIME': '23/12/2022 09:22:35', 'COI': 406633, 'POI': 619156, 'CALL CHNG OI': 60022, 'PUT CHNG OI': 55458, 'PCR': 1.5226408087882686, 'CHPCR': 0.9239612142214522, 'OI Difference': 212523}
{'DATE/TIME': '23/12/2022 09:24:37', 'COI': 456160, 'POI': 666373, 'CALL CHNG OI': 109549, 'PUT CHNG OI': 102675, 'PCR': 1.4608317257102772, 'CHPCR': 0.9372518233849693, 'OI Difference': 210213}
{'DATE/TIME': '23/12/2022 09:26:38', 'COI': 467595, 'POI': 689966, 'CALL CHNG OI': 120984, 'PUT CHNG OI': 126268, 'PCR': 1.4755632545258184, 'CHPCR': 1.0436751967202276, 'OI Difference': 222371}
{'DATE/TIME': '23/12/2022 09:28:39', 'COI': 384561, 'POI': 739072, 'CALL CHNG OI': 147799, 'PUT CHNG OI': 147608, 'PCR': 1.921858950855651, 'CHPCR': 0.9987077043823029, 'OI Difference': 354511}
{'DATE/TIME': '23/12/2022 09:30:39', 'COI': 569689, 'POI': 819028, 'CALL CHNG OI': 212650, 'PUT CHNG OI': 164245, 'PCR': 1.437675644079489, 'CHPCR': 0.7723724429814248, 'OI Difference': 249339}
{'DATE/TIME': '23/12/2022 09:32:40', 'COI': 609926, 'POI': 860069, 'CALL CHNG OI': 252887, 'PUT CHNG OI': 205286, 'PCR': 1.4101202440951852, 'CHPCR': 0.8117696836927165, 'OI Difference': 250143}
{'DATE/TIME': '23/12/2022 09:34:40', 'COI': 609926, 'POI': 860069, 'CALL CHNG OI': 252887, 'PUT CHNG OI': 205286, 'PCR': 1.4101202440951852, 'CHPCR': 0.8117696836927165, 'OI Difference': 250143}
{'DATE/TIME': '23/12/2022 09:36:41', 'COI': 631422, 'POI': 894860, 'CALL CHNG OI': 274383, 'PUT CHNG OI': 240077, 'PCR': 1.417213844306977, 'CHPCR': 0.8749703881071349, 'OI Difference': 263438}
{'DATE/TIME': '23/12/2022 09:38:42', 'COI': 639824, 'POI': 906789, 'CALL CHNG OI': 282785, 'PUT CHNG OI': 252006, 'PCR': 1.417247555577784, 'CHPCR': 0.8911575932245346, 'OI Difference': 266965}
{'DATE/TIME': '23/12/2022 09:40:42', 'COI': 650730, 'POI': 932954, 'CALL CHNG OI': 293691, 'PUT CHNG OI': 278171, 'PCR': 1.433703686628863, 'CHPCR': 0.9471553435413411, 'OI Difference': 282224}
{'DATE/TIME': '23/12/2022 09:42:43', 'COI': 659373, 'POI': 956322, 'CALL CHNG OI': 302334, 'PUT CHNG OI': 301539, 'PCR': 1.450350560305017, 'CHPCR': 0.9973704578380203, 'OI Difference': 296949}
{'DATE/TIME': '23/12/2022 09:44:44', 'COI': 669279, 'POI': 979737, 'CALL CHNG OI': 312240, 'PUT CHNG OI': 324954, 'PCR': 1.4638693280380828, 'CHPCR': 1.0407186779400461, 'OI Difference': 310458}
{'DATE/TIME': '23/12/2022 09:46:44', 'COI': 669268, 'POI': 979737, 'CALL CHNG OI': 312229, 'PUT CHNG OI': 324954, 'PCR': 1.463893388000024, 'CHPCR': 1.0407553430334786, 'OI Difference': 310469}
{'DATE/TIME': '23/12/2022 09:48:45', 'COI': 674674, 'POI': 990255, 'CALL CHNG OI': 317635, 'PUT CHNG OI': 335472, 'PCR': 1.4677533149343238, 'CHPCR': 1.056155650353393, 'OI Difference': 315581}
{'DATE/TIME': '23/12/2022 09:50:45', 'COI': 828951, 'POI': 1031232, 'CALL CHNG OI': 327970, 'PUT CHNG OI': 341462, 'PCR': 1.2440204547675315, 'CHPCR': 1.0411379089550874, 'OI Difference': 202281}
{'DATE/TIME': '23/12/2022 09:52:46', 'COI': 828951, 'POI': 1031232, 'CALL CHNG OI': 327970, 'PUT CHNG OI': 341462, 'PCR': 1.2440204547675315, 'CHPCR': 1.0411379089550874, 'OI Difference': 202281}
{'DATE/TIME': '23/12/2022 09:54:47', 'COI': 834179, 'POI': 1033287, 'CALL CHNG OI': 333198, 'PUT CHNG OI': 343517, 'PCR': 1.2386873800467286, 'CHPCR': 1.0309695736469007, 'OI Difference': 199108}
{'DATE/TIME': '23/12/2022 09:56:47', 'COI': 837338, 'POI': 1033536, 'CALL CHNG OI': 336357, 'PUT CHNG OI': 343766, 'PCR': 1.234311592212464, 'CHPCR': 1.0220271913472887, 'OI Difference': 196198}
{'DATE/TIME': '23/12/2022 09:58:48', 'COI': 837339, 'POI': 1033536, 'CALL CHNG OI': 336358, 'PUT CHNG OI': 343766, 'PCR': 1.2343101181242007, 'CHPCR': 1.0220241528371556, 'OI Difference': 196197}
{'DATE/TIME': '23/12/2022 10:00:48', 'COI': 841877, 'POI': 1030547, 'CALL CHNG OI': 340896, 'PUT CHNG OI': 340777, 'PCR': 1.224106371833415, 'CHPCR': 0.9996509199286586, 'OI Difference': 188670}
{'DATE/TIME': '23/12/2022 10:02:49', 'COI': 851388, 'POI': 1029816, 'CALL CHNG OI': 350407, 'PUT CHNG OI': 340046, 'PCR': 1.2095730736162595, 'CHPCR': 0.9704315267674447, 'OI Difference': 178428}
{'DATE/TIME': '23/12/2022 10:04:50', 'COI': 855320, 'POI': 1027836, 'CALL CHNG OI': 354339, 'PUT CHNG OI': 338066, 'PCR': 1.201697610251134, 'CHPCR': 0.9540750524215511, 'OI Difference': 172516}
{'DATE/TIME': '23/12/2022 10:06:50', 'COI': 883006, 'POI': 1025398, 'CALL CHNG OI': 382025, 'PUT CHNG OI': 335628, 'PCR': 1.1612582473958275, 'CHPCR': 0.8785498331261044, 'OI Difference': 142392}
{'DATE/TIME': '23/12/2022 10:08:51', 'COI': 887537, 'POI': 1004354, 'CALL CHNG OI': 386556, 'PUT CHNG OI': 314584, 'PCR': 1.1316193015051768, 'CHPCR': 0.8138122290172705, 'OI Difference': 116817}
{'DATE/TIME': '23/12/2022 10:10:52', 'COI': 890893, 'POI': 1000603, 'CALL CHNG OI': 389912, 'PUT CHNG OI': 310833, 'PCR': 1.1231461017204085, 'CHPCR': 0.7971875705287347, 'OI Difference': 109710}
{'DATE/TIME': '23/12/2022 10:12:52', 'COI': 899822, 'POI': 990739, 'CALL CHNG OI': 398841, 'PUT CHNG OI': 300969, 'PCR': 1.1010388721324884, 'CHPCR': 0.7546089795181539, 'OI Difference': 90917}
{'DATE/TIME': '23/12/2022 10:14:53', 'COI': 911180, 'POI': 1001768, 'CALL CHNG OI': 410199, 'PUT CHNG OI': 311998, 'PCR': 1.09941833666235, 'CHPCR': 0.7606015616810378, 'OI Difference': 90588}
{'DATE/TIME': '23/12/2022 10:16:54', 'COI': 911180, 'POI': 1001768, 'CALL CHNG OI': 410199, 'PUT CHNG OI': 311998, 'PCR': 1.09941833666235, 'CHPCR': 0.7606015616810378, 'OI Difference': 90588}
{'DATE/TIME': '23/12/2022 10:18:54', 'COI': 924647, 'POI': 1007088, 'CALL CHNG OI': 423666, 'PUT CHNG OI': 317318, 'PCR': 1.089159430571883, 'CHPCR': 0.7489815090188969, 'OI Difference': 82441}
{'DATE/TIME': '23/12/2022 10:20:55', 'COI': 924658, 'POI': 1005142, 'CALL CHNG OI': 423677, 'PUT CHNG OI': 315372, 'PCR': 1.0870419117122223, 'CHPCR': 0.7443689414341585, 'OI Difference': 80484}
{'DATE/TIME': '25/12/2022 23:36:54', 'COI': 1057978, 'POI': 787696, 'CALL CHNG OI': 584438, 'PUT CHNG OI': 70350, 'PCR': 0.7445296594069064, 'CHPCR': 0.12037204972982592, 'OI Difference': -270282}
{'DATE/TIME': '25/12/2022 23:37:34', 'COI': 897841, 'POI': 816636, 'CALL CHNG OI': 565694, 'PUT CHNG OI': 105824, 'PCR': 0.909555255329173, 'CHPCR': 0.18706933430441192, 'OI Difference': -81205}
{'DATE/TIME': '26/12/2022 09:16:55', 'COI': 1218455, 'POI': 130426, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.10704211480932821, 'CHPCR': nan, 'OI Difference': -1088029}
{'DATE/TIME': '26/12/2022 09:17:44', 'COI': 1670726, 'POI': 442144, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.26464183833854266, 'CHPCR': nan, 'OI Difference': -1228582}
{'DATE/TIME': '26/12/2022 09:17:56', 'COI': 1057978, 'POI': 787696, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.7445296594069064, 'CHPCR': nan, 'OI Difference': -270282}
{'DATE/TIME': '26/12/2022 09:19:57', 'COI': 538857, 'POI': 764821, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 1.4193394536955073, 'CHPCR': nan, 'OI Difference': 225964}
{'DATE/TIME': '26/12/2022 09:21:57', 'COI': 585441, 'POI': 844641, 'CALL CHNG OI': 46584, 'PUT CHNG OI': 79820, 'PCR': 1.4427431628464695, 'CHPCR': 1.7134638502490125, 'OI Difference': 259200}
{'DATE/TIME': '26/12/2022 09:23:58', 'COI': 585441, 'POI': 844641, 'CALL CHNG OI': 46584, 'PUT CHNG OI': 79820, 'PCR': 1.4427431628464695, 'CHPCR': 1.7134638502490125, 'OI Difference': 259200}
{'DATE/TIME': '26/12/2022 09:25:59', 'COI': 501371, 'POI': 906799, 'CALL CHNG OI': 106943, 'PUT CHNG OI': 174290, 'PCR': 1.808638712649914, 'CHPCR': 1.629746687487727, 'OI Difference': 405428}
{'DATE/TIME': '26/12/2022 09:27:59', 'COI': 658121, 'POI': 956703, 'CALL CHNG OI': 119264, 'PUT CHNG OI': 191882, 'PCR': 1.4536886074141382, 'CHPCR': 1.6088844915481622, 'OI Difference': 298582}
{'DATE/TIME': '26/12/2022 09:30:00', 'COI': 466085, 'POI': 1046003, 'CALL CHNG OI': 99620, 'PUT CHNG OI': 201625, 'PCR': 2.244232275228767, 'CHPCR': 2.0239409757076894, 'OI Difference': 579918}
{'DATE/TIME': '26/12/2022 09:32:01', 'COI': 137732, 'POI': 928380, 'CALL CHNG OI': 42023, 'PUT CHNG OI': 216072, 'PCR': 6.740481514825894, 'CHPCR': 5.141755705209052, 'OI Difference': 790648}
{'DATE/TIME': '26/12/2022 09:34:01', 'COI': 137738, 'POI': 930473, 'CALL CHNG OI': 42029, 'PUT CHNG OI': 218165, 'PCR': 6.755383409081009, 'CHPCR': 5.1908206238549575, 'OI Difference': 792735}
{'DATE/TIME': '26/12/2022 09:34:57', 'COI': 137763, 'POI': 930473, 'CALL CHNG OI': 42054, 'PUT CHNG OI': 218165, 'PCR': 6.7541575023772715, 'CHPCR': 5.187734817139868, 'OI Difference': 792710}
{'DATE/TIME': '26/12/2022 09:35:24', 'COI': 1085217, 'POI': 1047113, 'CALL CHNG OI': 187376, 'PUT CHNG OI': 230477, 'PCR': 0.9648881283651104, 'CHPCR': 1.2300241226197592, 'OI Difference': -38104}
{'DATE/TIME': '26/12/2022 09:35:48', 'COI': 1260953, 'POI': 1030725, 'CALL CHNG OI': 202975, 'PUT CHNG OI': 243029, 'PCR': 0.8174174612376512, 'CHPCR': 1.19733464712403, 'OI Difference': -230228}
{'DATE/TIME': '26/12/2022 10:08:14', 'COI': 451771, 'POI': 1270244, 'CALL CHNG OI': 85306, 'PUT CHNG OI': 425866, 'PCR': 2.8116988474249123, 'CHPCR': 4.992216256769747, 'OI Difference': 818473}
{'DATE/TIME': '26/12/2022 10:08:43', 'COI': 453290, 'POI': 1273777, 'CALL CHNG OI': 86825, 'PUT CHNG OI': 429399, 'PCR': 2.810070815592667, 'CHPCR': 4.945568672617334, 'OI Difference': 820487}
{'DATE/TIME': '26/12/2022 10:09:26', 'COI': 1271317, 'POI': 1095506, 'CALL CHNG OI': 180338, 'PUT CHNG OI': 367899, 'PCR': 0.8617095500178161, 'CHPCR': 2.0400525679557275, 'OI Difference': -175811}
{'DATE/TIME': '26/12/2022 10:10:04', 'COI': 1237330, 'POI': 1113898, 'CALL CHNG OI': 180241, 'PUT CHNG OI': 375841, 'PCR': 0.9002432657415564, 'CHPCR': 2.08521368612025, 'OI Difference': -123432}
{'DATE/TIME': '26/12/2022 10:19:30', 'COI': 1252847, 'POI': 1118442, 'CALL CHNG OI': 195758, 'PUT CHNG OI': 380385, 'PCR': 0.892720340153267, 'CHPCR': 1.9431389777173858, 'OI Difference': -134405}
{'DATE/TIME': '26/12/2022 10:21:31', 'COI': 1253804, 'POI': 1120808, 'CALL CHNG OI': 196715, 'PUT CHNG OI': 382751, 'PCR': 0.8939260043834603, 'CHPCR': 1.9457133416363774, 'OI Difference': -132996}
{'DATE/TIME': '26/12/2022 10:23:32', 'COI': 1258327, 'POI': 1119219, 'CALL CHNG OI': 201238, 'PUT CHNG OI': 381162, 'PCR': 0.8894500396160935, 'CHPCR': 1.894085610073644, 'OI Difference': -139108}
{'DATE/TIME': '27/12/2022 09:13:01', 'COI': 957283, 'POI': 995806, 'CALL CHNG OI': -99806, 'PUT CHNG OI': 257749, 'PCR': 1.04024201829553, 'CHPCR': -2.5825000500971886, 'OI Difference': 38523}
{'DATE/TIME': '27/12/2022 09:15:02', 'COI': 150620, 'POI': 0, 'CALL CHNG OI': -37071, 'PUT CHNG OI': 0, 'PCR': 0.0, 'CHPCR': -0.0, 'OI Difference': -150620}
{'DATE/TIME': '27/12/2022 09:17:03', 'COI': 1267932, 'POI': 788802, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.6221169589536347, 'CHPCR': nan, 'OI Difference': -479130}
{'DATE/TIME': '27/12/2022 09:19:03', 'COI': 1274151, 'POI': 816926, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.641153207115954, 'CHPCR': nan, 'OI Difference': -457225}
{'DATE/TIME': '27/12/2022 09:21:04', 'COI': 1310721, 'POI': 840946, 'CALL CHNG OI': 9331, 'PUT CHNG OI': 52144, 'PCR': 0.6415903918530336, 'CHPCR': 5.588254206408745, 'OI Difference': -469775}
{'DATE/TIME': '27/12/2022 09:23:05', 'COI': 1282538, 'POI': 872585, 'CALL CHNG OI': 8387, 'PUT CHNG OI': 55659, 'PCR': 0.6803580088855067, 'CHPCR': 6.636341957791821, 'OI Difference': -409953}
{'DATE/TIME': '27/12/2022 09:25:05', 'COI': 1307555, 'POI': 929718, 'CALL CHNG OI': 33404, 'PUT CHNG OI': 112792, 'PCR': 0.7110354822550485, 'CHPCR': 3.376601604598252, 'OI Difference': -377837}
{'DATE/TIME': '27/12/2022 09:27:06', 'COI': 1219451, 'POI': 1035360, 'CALL CHNG OI': 40168, 'PUT CHNG OI': 161265, 'PCR': 0.8490378047170407, 'CHPCR': 4.014762995419239, 'OI Difference': -184091}
{'DATE/TIME': '27/12/2022 09:29:06', 'COI': 1035562, 'POI': 1139040, 'CALL CHNG OI': 32272, 'PUT CHNG OI': 159623, 'PCR': 1.099924485448481, 'CHPCR': 4.946176251859197, 'OI Difference': 103478}
{'DATE/TIME': '27/12/2022 09:31:07', 'COI': 1055069, 'POI': 1178608, 'CALL CHNG OI': 51779, 'PUT CHNG OI': 199191, 'PCR': 1.1170909201199164, 'CHPCR': 3.8469456729562177, 'OI Difference': 123539}
{'DATE/TIME': '27/12/2022 09:32:15', 'COI': 1270247, 'POI': 1078016, 'CALL CHNG OI': 90964, 'PUT CHNG OI': 203921, 'PCR': 0.8486664404639412, 'CHPCR': 2.2417769667121057, 'OI Difference': -192231}
{'DATE/TIME': '27/12/2022 09:34:16', 'COI': 1270247, 'POI': 1078016, 'CALL CHNG OI': 90964, 'PUT CHNG OI': 203921, 'PCR': 0.8486664404639412, 'CHPCR': 2.2417769667121057, 'OI Difference': -192231}
{'DATE/TIME': '27/12/2022 09:36:17', 'COI': 1293084, 'POI': 1064241, 'CALL CHNG OI': 113801, 'PUT CHNG OI': 190146, 'PCR': 0.8230254183022913, 'CHPCR': 1.6708640521612288, 'OI Difference': -228843}
{'DATE/TIME': '27/12/2022 09:38:17', 'COI': 1323600, 'POI': 1033702, 'CALL CHNG OI': 144317, 'PUT CHNG OI': 159607, 'PCR': 0.7809776367482623, 'CHPCR': 1.1059473242930493, 'OI Difference': -289898}
{'DATE/TIME': '27/12/2022 09:40:18', 'COI': 1323600, 'POI': 1033702, 'CALL CHNG OI': 144317, 'PUT CHNG OI': 159607, 'PCR': 0.7809776367482623, 'CHPCR': 1.1059473242930493, 'OI Difference': -289898}
{'DATE/TIME': '27/12/2022 09:42:18', 'COI': 1323600, 'POI': 1030221, 'CALL CHNG OI': 144317, 'PUT CHNG OI': 156126, 'PCR': 0.7783476881233001, 'CHPCR': 1.0818268118101124, 'OI Difference': -293379}
{'DATE/TIME': '27/12/2022 09:44:19', 'COI': 1349639, 'POI': 999797, 'CALL CHNG OI': 170356, 'PUT CHNG OI': 125702, 'PCR': 0.7407884626926163, 'CHPCR': 0.737878325389185, 'OI Difference': -349842}
{'DATE/TIME': '27/12/2022 09:46:19', 'COI': 1353288, 'POI': 1001756, 'CALL CHNG OI': 174005, 'PUT CHNG OI': 127661, 'PCR': 0.7402385892729412, 'CHPCR': 0.7336628257808684, 'OI Difference': -351532}
{'DATE/TIME': '27/12/2022 09:48:20', 'COI': 1353288, 'POI': 1001784, 'CALL CHNG OI': 174005, 'PUT CHNG OI': 127689, 'PCR': 0.7402592796211893, 'CHPCR': 0.7338237406971064, 'OI Difference': -351504}
{'DATE/TIME': '27/12/2022 09:50:21', 'COI': 1410069, 'POI': 1024846, 'CALL CHNG OI': 230786, 'PUT CHNG OI': 150751, 'PCR': 0.726805567670802, 'CHPCR': 0.653206866967667, 'OI Difference': -385223}
{'DATE/TIME': '27/12/2022 09:52:21', 'COI': 1410069, 'POI': 1024846, 'CALL CHNG OI': 230786, 'PUT CHNG OI': 150751, 'PCR': 0.726805567670802, 'CHPCR': 0.653206866967667, 'OI Difference': -385223}
{'DATE/TIME': '27/12/2022 09:54:22', 'COI': 1410069, 'POI': 1024846, 'CALL CHNG OI': 230786, 'PUT CHNG OI': 150751, 'PCR': 0.726805567670802, 'CHPCR': 0.653206866967667, 'OI Difference': -385223}
{'DATE/TIME': '27/12/2022 09:56:22', 'COI': 1410069, 'POI': 1024846, 'CALL CHNG OI': 230786, 'PUT CHNG OI': 150751, 'PCR': 0.726805567670802, 'CHPCR': 0.653206866967667, 'OI Difference': -385223}
{'DATE/TIME': '28/12/2022 01:05:18', 'COI': 1158366, 'POI': 1128874, 'CALL CHNG OI': -20917, 'PUT CHNG OI': 254779, 'PCR': 0.9745399985842126, 'CHPCR': -12.180475211550414, 'OI Difference': -29492}
{'DATE/TIME': '28/12/2022 09:14:23', 'COI': 1158366, 'POI': 1128874, 'CALL CHNG OI': -20917, 'PUT CHNG OI': 254779, 'PCR': 0.9745399985842126, 'CHPCR': -12.180475211550414, 'OI Difference': -29492}
{'DATE/TIME': '28/12/2022 09:14:44', 'COI': 1158366, 'POI': 1128874, 'CALL CHNG OI': -20917, 'PUT CHNG OI': 254779, 'PCR': 0.9745399985842126, 'CHPCR': -12.180475211550414, 'OI Difference': -29492}
{'DATE/TIME': '28/12/2022 09:16:45', 'COI': 1451858, 'POI': 771315, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.5312606329269116, 'CHPCR': nan, 'OI Difference': -680543}
{'DATE/TIME': '28/12/2022 09:18:45', 'COI': 1403969, 'POI': 910489, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.6485107577161604, 'CHPCR': nan, 'OI Difference': -493480}
{'DATE/TIME': '28/12/2022 09:19:54', 'COI': 1500552, 'POI': 322048, 'CALL CHNG OI': 0, 'PUT CHNG OI': 0, 'PCR': 0.21461968662198977, 'CHPCR': nan, 'OI Difference': -1178504}
{'DATE/TIME': '28/12/2022 09:20:08', 'COI': 1615565, 'POI': 342938, 'CALL CHNG OI': 83470, 'PUT CHNG OI': 19998, 'PCR': 0.21227124875817438, 'CHPCR': 0.23958308374266205, 'OI Difference': -1272627}
{'DATE/TIME': '28/12/2022 09:22:08', 'COI': 1615565, 'POI': 342938, 'CALL CHNG OI': 83470, 'PUT CHNG OI': 19998, 'PCR': 0.21227124875817438, 'CHPCR': 0.23958308374266205, 'OI Difference': -1272627}
{'DATE/TIME': '28/12/2022 09:22:17', 'COI': 793035, 'POI': 1493245, 'CALL CHNG OI': 62091, 'PUT CHNG OI': 70200, 'PCR': 1.882949680657222, 'CHPCR': 1.1305986374836934, 'OI Difference': 700210}
{'DATE/TIME': '28/12/2022 09:22:49', 'COI': 1000161, 'POI': 1433350, 'CALL CHNG OI': 69625, 'PUT CHNG OI': 69551, 'PCR': 1.4331192677978846, 'CHPCR': 0.9989371633752244, 'OI Difference': 433189}
{'DATE/TIME': '28/12/2022 09:23:04', 'COI': 1211456, 'POI': 1355729, 'CALL CHNG OI': 76105, 'PUT CHNG OI': 67677, 'PCR': 1.119090581911353, 'CHPCR': 0.8892582616122462, 'OI Difference': 144273}
{'DATE/TIME': '28/12/2022 09:27:06', 'COI': 1310826, 'POI': 1447120, 'CALL CHNG OI': 175475, 'PUT CHNG OI': 159068, 'PCR': 1.103975661148009, 'CHPCR': 0.9064995013534691, 'OI Difference': 136294}
{'DATE/TIME': '28/12/2022 09:29:06', 'COI': 1310830, 'POI': 1447120, 'CALL CHNG OI': 175479, 'PUT CHNG OI': 159068, 'PCR': 1.1039722923643798, 'CHPCR': 0.9064788379236262, 'OI Difference': 136290}
{'DATE/TIME': '28/12/2022 09:31:07', 'COI': 1140102, 'POI': 1494055, 'CALL CHNG OI': 163821, 'PUT CHNG OI': 212691, 'PCR': 1.310457309959986, 'CHPCR': 1.298313403043566, 'OI Difference': 353953}
{'DATE/TIME': '28/12/2022 09:33:08', 'COI': 1167891.5, 'POI': 1515955, 'CALL CHNG OI': 191610.5, 'PUT CHNG OI': 234591, 'PCR': 1.2980272568128117, 'CHPCR': 1.2243118200724907, 'OI Difference': 348063.5}
{'DATE/TIME': '28/12/2022 09:35:08', 'COI': 1167891.5, 'POI': 1515955, 'CALL CHNG OI': 191610.5, 'PUT CHNG OI': 234591, 'PCR': 1.2980272568128117, 'CHPCR': 1.2243118200724907, 'OI Difference': 348063.5}
{'DATE/TIME': '28/12/2022 09:37:09', 'COI': 1195137.5, 'POI': 1540838, 'CALL CHNG OI': 218856.5, 'PUT CHNG OI': 259474, 'PCR': 1.2892558387633222, 'CHPCR': 1.185589644356005, 'OI Difference': 345700.5}
{'DATE/TIME': '28/12/2022 09:39:10', 'COI': 1203091.5, 'POI': 1578814, 'CALL CHNG OI': 226810.5, 'PUT CHNG OI': 297450, 'PCR': 1.312297526829838, 'CHPCR': 1.3114472213587995, 'OI Difference': 375722.5}
{'DATE/TIME': '28/12/2022 09:41:12', 'COI': 1203091.5, 'POI': 1578814, 'CALL CHNG OI': 226810.5, 'PUT CHNG OI': 297450, 'PCR': 1.312297526829838, 'CHPCR': 1.3114472213587995, 'OI Difference': 375722.5}
{'DATE/TIME': '28/12/2022 09:43:13', 'COI': 1207471.5, 'POI': 1602398, 'CALL CHNG OI': 231190.5, 'PUT CHNG OI': 321034, 'PCR': 1.3270690032849637, 'CHPCR': 1.3886124213581441, 'OI Difference': 394926.5}
{'DATE/TIME': '28/12/2022 09:45:13', 'COI': 1214841.5, 'POI': 1621281, 'CALL CHNG OI': 238560.5, 'PUT CHNG OI': 339917, 'PCR': 1.3345617514712824, 'CHPCR': 1.4248670672638597, 'OI Difference': 406439.5}
{'DATE/TIME': '28/12/2022 09:51:15', 'COI': 1197072.5, 'POI': 1742484, 'CALL CHNG OI': 266536.5, 'PUT CHNG OI': 378685, 'PCR': 1.4556211089971576, 'CHPCR': 1.4207622595779565, 'OI Difference': 545411.5}
{'DATE/TIME': '28/12/2022 09:53:16', 'COI': 950706.5, 'POI': 1806880, 'CALL CHNG OI': 219762.5, 'PUT CHNG OI': 383835, 'PCR': 1.900565526795073, 'CHPCR': 1.746590068824299, 'OI Difference': 856173.5}
{'DATE/TIME': '28/12/2022 09:55:17', 'COI': 962281.5, 'POI': 1818927, 'CALL CHNG OI': 231337.5, 'PUT CHNG OI': 395882, 'PCR': 1.8902233909723922, 'CHPCR': 1.7112746528340628, 'OI Difference': 856645.5}
{'DATE/TIME': '28/12/2022 09:57:18', 'COI': 962919.5, 'POI': 1840622, 'CALL CHNG OI': 231975.5, 'PUT CHNG OI': 417577, 'PCR': 1.9115014287279466, 'CHPCR': 1.800090957881328, 'OI Difference': 877702.5}
{'DATE/TIME': '28/12/2022 09:59:18', 'COI': 962903.5, 'POI': 1840622, 'CALL CHNG OI': 231959.5, 'PUT CHNG OI': 417577, 'PCR': 1.9115331910206994, 'CHPCR': 1.800215123760829, 'OI Difference': 877718.5}
{'DATE/TIME': '28/12/2022 10:00:19', 'COI': 956156.5, 'POI': 1855225, 'CALL CHNG OI': 225212.5, 'PUT CHNG OI': 432180, 'PCR': 1.9402942928275864, 'CHPCR': 1.9189876228006881, 'OI Difference': 899068.5}
{'DATE/TIME': '28/12/2022 10:00:47', 'COI': 1442621.5, 'POI': 1712916, 'CALL CHNG OI': 307270.5, 'PUT CHNG OI': 424864, 'PCR': 1.1873634213825317, 'CHPCR': 1.382703513679315, 'OI Difference': 270294.5}
{'DATE/TIME': '28/12/2022 10:02:48', 'COI': 1440997.5, 'POI': 1719577, 'CALL CHNG OI': 305646.5, 'PUT CHNG OI': 431525, 'PCR': 1.193324068917538, 'CHPCR': 1.411843420421958, 'OI Difference': 278579.5}
{'DATE/TIME': '28/12/2022 10:06:49', 'COI': 1453066.5, 'POI': 1735147, 'CALL CHNG OI': 317715.5, 'PUT CHNG OI': 447095, 'PCR': 1.1941277291851404, 'CHPCR': 1.4072180929164615, 'OI Difference': 282080.5}
{'DATE/TIME': '28/12/2022 10:08:50', 'COI': 1453066.5, 'POI': 1735149, 'CALL CHNG OI': 317715.5, 'PUT CHNG OI': 447097, 'PCR': 1.1941291055846377, 'CHPCR': 1.4072243878564312, 'OI Difference': 282082.5}
{'DATE/TIME': '28/12/2022 10:10:50', 'COI': 1449003.5, 'POI': 1738948, 'CALL CHNG OI': 313652.5, 'PUT CHNG OI': 450896, 'PCR': 1.2000992406160509, 'CHPCR': 1.4375654585887248, 'OI Difference': 289944.5}
{'DATE/TIME': '28/12/2022 10:12:51', 'COI': 1454942.5, 'POI': 1749476, 'CALL CHNG OI': 319591.5, 'PUT CHNG OI': 461424, 'PCR': 1.2024365224055247, 'CHPCR': 1.4437930921191584, 'OI Difference': 294533.5}
{'DATE/TIME': '28/12/2022 10:14:52', 'COI': 1454939.5, 'POI': 1749476, 'CALL CHNG OI': 319588.5, 'PUT CHNG OI': 461424, 'PCR': 1.2024390017591797, 'CHPCR': 1.4438066451076932, 'OI Difference': 294536.5}
